source_book,word,pos,meaning_zh
高考3500词,present,noun,礼物，vt. 呈奉，奉送
高考3500词,presentation,noun,演示，演出
高考3500词,preserve,verb,保护，保持
高考3500词,president,noun,总统；主席
高考3500词,press,verb,压，按 n.出版社
高考3500词,pressure,noun,压迫，压力，压强
高考3500词,pretend,verb,假装，装作
高考3500词,pretty,adjective,漂亮的，俊俏的
高考3500词,prevent,verb,"防止, 预防"
高考3500词,primitive,,"a,原始的，远古的"
高考3500词,principle,noun,法则，原则
高考3500词,previous,adjective,早先的，先前的
高考3500词,preview,verb,预习；试演；预展
高考3500词,price,,. 价格，价钱
高考3500词,pride,noun,自豪，骄傲
高考3500词,primary,adjective,初等的；初级的
高考3500词,print,verb,印刷
高考3500词,printer,noun,打印机
高考3500词,prison,noun,监狱
高考3500词,prisoner,noun,囚犯
高考3500词,private,adjective,私人的
高考3500词,Privilege,noun,特权
高考3500词,prize,noun,奖赏，奖品
高考3500词,probably,adverb,很可能，大概
高考3500词,problem,noun,问题，难题
高考3500词,procedure,noun,程序
高考3500词,process,noun,过程，步骤
高考3500词,produce,verb,生产；制造
高考3500词,production,noun,生产；制造
高考3500词,profession,noun,职业
高考3500词,professor,noun,教授
高考3500词,profit,,"n,利润，益处"
高考3500词,progress,noun,进步， vi. 进展
高考3500词,Prohibit,verb,禁止，阻止
高考3500词,project,noun,工程
高考3500词,promise,noun/verb,答应，允诺
高考3500词,promote,verb,促进，发扬
高考3500词,pronounce,verb,发音
高考3500词,pronunciation,noun,发音
高考3500词,proper,adjective,恰当的，合适的
高考3500词,protect,verb,保护
高考3500词,protection,noun,保护
高考3500词,proud,adjective,自豪的； 骄傲的
高考3500词,prove,verb,证明
高考3500词,provide,verb,提供
高考3500词,province,noun,省
高考3500词,psychology,noun,心理学
高考3500词,pub,noun,酒店，酒吧
高考3500词,public,adjective,公共的n. 公众
高考3500词,publish,verb,出版，发行
高考3500词,pull,verb,拉，拖 n. 拉力，引力
高考3500词,pump,verb,用泵抽水
高考3500词,punctual,adjective,准时的
高考3500词,punctuation,noun,标点符号
高考3500词,punish,verb,惩罚，处罚
高考3500词,punishment,noun,惩罚
高考3500词,pupil,noun,（小）学生
高考3500词,purchase,verb,买，购买
高考3500词,purple,adjective,紫色的
高考3500词,pure,adjective,"纯的, 不掺杂的"
高考3500词,purpose,noun,目的，意图
高考3500词,purse,noun,钱包
高考3500词,push,noun/verb,推
高考3500词,puzzle,noun,难题，（字、画）谜
高考3500词,puzzled,adjective,迷惑的，困惑的
高考3500词,pyramid,noun,角锥形，金字塔
高考3500词,quake,noun/verb,震动，颤抖
高考3500词,qualification,noun,资格，条件
高考3500词,quality,noun,质量，性质
高考3500词,quantity,noun,量，数
高考3500词,quarrel,verb,争吵，吵架
高考3500词,quarter,noun,四分之一，一刻钟
高考3500词,queen,noun,皇后，女王
高考3500词,question,verb,询问 n. 问题
高考3500词,questionnaire,noun,问卷
高考3500词,queue,noun,行列，长队
高考3500词,quick,adjective,快；敏捷的；
高考3500词,quiet,adjective,安静的；寂静的
高考3500词,quilt,noun,被子；被状物
高考3500词,quite,adverb,完全，十分
高考3500词,quiz,noun,测验，小型考试
高考3500词,rabbit,noun,兔，家兔
高考3500词,race,noun,种族，民族
高考3500词,race,verb,（速度）竞赛
高考3500词,racial,adjective,种族的
高考3500词,radiation,noun,放射，放射物
高考3500词,radio,noun,无线电，收音机
高考3500词,radioactive,adjective,放射性的
高考3500词,rag,noun,破布，抹布
高考3500词,rail,noun,铁路
高考3500词,railway,noun,铁路；铁道
高考3500词,rain,noun,雨，雨水 vi. 下雨
高考3500词,rainbow,noun,虹，彩虹
高考3500词,raincoat,noun,雨衣
高考3500词,rainfall,noun,一场雨； 降雨量
高考3500词,rainy,adjective,下雨的；多雨的
高考3500词,raise,verb,使升高； 饲养
高考3500词,range,noun,范围v.排列
高考3500词,rank,noun,职衔，军衔
高考3500词,rapid,adjective,快的，迅速的
高考3500词,rare,adjective,罕见的，稀有的
高考3500词,rat,noun,老鼠
高考3500词,rate,noun,比率，速度
高考3500词,rather,adverb,相当，宁可
高考3500词,raw,adjective,生的，未煮过的，未加工的
高考3500词,ray,noun,光辉，光线
高考3500词,razor,noun,剃须刀
高考3500词,reach,verb,到达，伸手（脚等）够到
高考3500词,ready,adjective,准备好的
高考3500词,real,adjective,真实的，确实的
高考3500词,reality,noun,现实
高考3500词,really,adverb,真正地；到底；确实
高考3500词,reason,verb,评理； 劝说 n. 理由，原因
高考3500词,reasonable,adjective,合乎情理的
高考3500词,receipt,noun,收据
高考3500词,receive,verb,收到，得到
高考3500词,recent,adjective,近来的，最近的
高考3500词,reception,noun,接待
高考3500词,receptionist,noun,接待员
高考3500词,recipe,noun,烹饪方法
高考3500词,recite,verb,背诵
高考3500词,recommend,verb,推荐
高考3500词,record,noun,记录； 唱片
高考3500词,record,verb,录制，记录
高考3500词,recorder,noun,录音机
高考3500词,recover,verb,痊愈； 恢复
高考3500词,recreation,noun,消遣，娱乐
高考3500词,recycle,verb,回收； 再循环
高考3500词,red,noun,红色 a.红色的
高考3500词,reduce,verb,减少，缩减
高考3500词,refer,verb,谈到，提到，涉及，有关
高考3500词,reference,noun,参考书，证书
高考3500词,reflect,verb,反映，反射
高考3500词,reform,noun,改革
高考3500词,refrigerator,noun,冰箱
高考3500词,refuse,verb,拒绝，不愿
高考3500词,regard,verb,把……看作
高考3500词,Regardless,adjective,不管，不顾
高考3500词,register,noun,登记簿， v. 登记，注册
高考3500词,regret,noun/verb,可惜，遗憾；
高考3500词,regular,adjective,规则的，经常
高考3500词,regulation,noun,规则，规章
高考3500词,reject,verb,拒绝
高考3500词,relate,verb,有关； 涉及
高考3500词,relation,noun,关系； 亲属
高考3500词,relationship,noun,关系
高考3500词,relative,noun,亲属，亲戚
高考3500词,relax,verb,（使）放松，轻松
高考3500词,relevant,adjective,有关的，相应的
高考3500词,Reliable,,可信赖的，可依靠的
高考3500词,religion,noun,宗教
高考3500词,religious,adjective,宗教的
高考3500词,remain,verb,余下，留下 vi. 保持，仍是
高考3500词,remark,noun,陈述； 话； 议论
高考3500词,remember,verb,记得，想起
高考3500词,remind,verb,提醒，使记起
高考3500词,remove,verb,移动，拿走，脱掉（衣服等）
高考3500词,rent,noun/verb,租金
高考3500词,repair,noun/verb,修理；修补
高考3500词,repeat,verb,重说，重做
高考3500词,replace,verb,取代
高考3500词,reply,noun,回答，答复
高考3500词,report,noun/verb,报道，报告
高考3500词,reporter,noun,记者，新闻通讯员
高考3500词,represent,verb,代表
高考3500词,representative,noun,"代表,典型人物"
高考3500词,reputation,noun,名声，名誉
高考3500词,republic,noun,共和国
高考3500词,request,noun,请求，要求的事物
高考3500词,require,verb,需求； 要求
高考3500词,requirement,noun,需要； 要求； 必要的条件
高考3500词,rescue,verb,营救，援救
高考3500词,research,noun,研究，调查
高考3500词,reservation,noun,预定
高考3500词,reserve,noun/verb,储备；预定
高考3500词,resist,verb,抵抗；挡开
高考3500词,respect,verb/noun,尊敬，尊重
高考3500词,respond,verb,"回答,回应,作出反应"
高考3500词,responsibility,noun,责任，负责
高考3500词,rest,noun,休息；剩余的部分
高考3500词,restaurant,noun,"饭馆, 饭店"
高考3500词,restriction,noun,限制，约束
高考3500词,result,noun,结果，效果
高考3500词,retell,verb,重讲，重复，复述
高考3500词,retire,verb,退休
高考3500词,return,verb,归还
高考3500词,review,verb,重新调查；复习 n. 复查；复习
高考3500词,revision,noun,复习，温习
高考3500词,revolution,noun,革命，变革
高考3500词,rice,noun,稻米；米饭
高考3500词,rich,adjective,富裕的，有钱的
高考3500词,riddle,noun,谜(语)
高考3500词,right,noun,权利 a. 对，正确的 a. 右边的
高考3500词,ring,noun,环形物（如环、圈、戒指等）
高考3500词,ripe,adjective,成熟的，熟的
高考3500词,river,noun,江；河；水道；巨流
高考3500词,road,noun,路，道路
高考3500词,roast,verb,烤（肉）
高考3500词,rob,verb,抢夺，抢劫
高考3500词,robot,noun,机器人
高考3500词,rock,noun,岩石，rock2 vt. 摇，摇晃
高考3500词,rocket,noun,火箭
高考3500词,role,noun,角色
高考3500词,roll,verb,"滚动, 打滚 n. 面包圈"
高考3500词,roof,noun,屋顶，顶部
高考3500词,root,noun,根，根源，起源
高考3500词,rope,noun,绳，索
高考3500词,rose,noun,玫瑰花
高考3500词,rot,verb,烂； 腐败
高考3500词,rough,adjective,粗糙的，粗略的
高考3500词,round,adverb,转过来 prep. 围着 a.圆的；
高考3500词,routine,noun,"常规,正常顺序,无聊"
高考3500词,row,noun,（一）排，（一）行
高考3500词,rubber,noun,橡胶； 合成橡胶
高考3500词,rubbish,noun,垃圾； 废物
高考3500词,rude,adjective,"无理的, 粗鲁的"
高考3500词,ruin,verb,（使）毁坏； n. (复) 废墟；遗迹
高考3500词,rule,noun,规则，规定 vt. 统治；支配
高考3500词,ruler,noun,统治者；直尺
高考3500词,runner,noun,赛跑者；操作者；滑行装置
高考3500词,rush,verb,冲，奔跑
高考3500词,Russia,noun,俄罗斯，俄国
高考3500词,Russian,adjective,俄国人的， n. 俄国人，俄语
高考3500词,sacred,adjective,神的，庄严的
高考3500词,sacrifice,verb,牺牲
高考3500词,sad,adjective,（使人）悲伤的
高考3500词,sadness,noun,悲哀，忧伤
高考3500词,safe,adjective,安全的 n. 保险柜
高考3500词,safety,noun,安全，保险
高考3500词,sail,noun,航行 v. 航行，开航
高考3500词,sailing,noun,航海
高考3500词,sailor,noun,水手，海员
高考3500词,salary,noun,薪金，薪水
高考3500词,sale,noun,卖，出售
高考3500词,salesman,noun,男售货员
高考3500词,saleswoman,noun,女售货员
高考3500词,salt,noun,盐
高考3500词,salty,adjective,盐的，咸的，含盐的
高考3500词,same,noun,同样的事 a同样的，同一的
高考3500词,sand,noun,沙，沙子
高考3500词,sandwich,noun,三明治（夹心面包片）
高考3500词,satellite,noun,卫星
高考3500词,satisfaction,noun,满意
高考3500词,satisfy,verb,满足，使满意
高考3500词,Saturday,noun,星期六
高考3500词,sausage,noun,香肠，腊肠
高考3500词,save,verb,救，挽救，节省
高考3500词,scan,verb,略读，浏览，扫描
高考3500词,scar,noun,伤疤，伤痕
高考3500词,scare,verb,使害怕，使恐惧
高考3500词,saying,noun,说，俗话，谚语
高考3500词,scarf,noun,领巾，围巾
高考3500词,scene,noun,（戏剧、电影等的）一场，场景
高考3500词,scenery,noun,风景，景色，风光
高考3500词,schedule,noun,工作计划，日程安排v.
高考3500词,school,noun,学校
高考3500词,scholar,noun,学者
高考3500词,scholarship,noun,奖学金
高考3500词,schoolmate,noun,同校同学
高考3500词,science,noun,科学，自然科学
高考3500词,scientific,adjective,科学的
高考3500词,scientist,noun,科学家
高考3500词,scold,verb,责骂
高考3500词,score,noun/verb,得分，分数
高考3500词,scratch,verb,/ n. 划破，划痕
高考3500词,scream,noun,尖叫
高考3500词,screen,noun,幕，荧光屏
高考3500词,sculpture,noun,雕塑（术），雕像
高考3500词,sea,noun,海，海洋
高考3500词,seagull,noun,海鸥
高考3500词,seal,noun,海豹
高考3500词,seaman,noun,水手； 海员
高考3500词,search,noun/verb,搜寻，搜查
高考3500词,season,noun,季；季节
高考3500词,seat,noun,座位，座
高考3500词,second,noun,秒
高考3500词,second,numeral,第二 a.第二的
高考3500词,secret,noun,秘密，内情
高考3500词,secretary,noun,秘书；书记
高考3500词,section,noun,段，部分，部门
高考3500词,secure,adjective,"安心的的,有把握的,牢靠"
高考3500词,security,noun,安全，平安
高考3500词,seed,noun,种子
高考3500词,seek,verb,试图； 探寻
高考3500词,seem,verb,似乎，好像
高考3500词,seize,verb,抓住(时机等)
高考3500词,select,verb,选择，挑选，选拔
高考3500词,selfish,adjective,自私的
高考3500词,sell,verb,卖，售
高考3500词,send,verb,打发，派遣；送，邮寄
高考3500词,senior,adjective,年长的，高年级的 n 长辈，高年级生
高考3500词,sense,noun,感觉，意识
高考3500词,sensitive,adjective,"体贴的,善解人意的"
高考3500词,sentence,noun,句子
高考3500词,separate,verb,使分开，使分离a. 单独的
高考3500词,separately,adverb,单独地，各自地
高考3500词,separation,noun,分离，隔离
高考3500词,September,noun,9月
高考3500词,serious,adjective,严肃的，严重的；认真的
高考3500词,servant,noun,仆人，佣人
高考3500词,serve,verb,招待（顾客等），服务
高考3500词,service,noun,服务
高考3500词,charge,noun,小费
高考3500词,set,noun,装备，设备 vt. 设置（布景，背景）
高考3500词,settle,verb,安家，定居
高考3500词,settlement,noun,新拓居地；（美）部落，村落
高考3500词,settler,noun,移居者，开拓者
高考3500词,seven,numeral,七
高考3500词,several,pronoun,几个，数个 a. 若干
高考3500词,severe,adjective,"极为恶劣,十分严重的"
高考3500词,sex,noun,性，性别
高考3500词,shabby,adjective,破旧的，破烂的，衣衫褴褛的
高考3500词,shade,noun,阴凉处，树荫处
高考3500词,shadow,noun,"影子, 阴影"
高考3500词,"shake (shook, shak",,en) v. （使）动摇，震动
高考3500词,shallow,adjective,浅的，不深的，肤浅的
高考3500词,shame,noun,遗憾的事；羞愧
高考3500词,shape,noun,形状，外形
高考3500词,share,verb,分享，共同使用
高考3500词,sharp,adjective,锋利的，尖的
高考3500词,she,pronoun,她
高考3500词,sheet,noun,成幅的薄片，薄板
高考3500词,shelter,noun,掩蔽；隐蔽处
高考3500词,shine,noun,光泽；光彩；
高考3500词,ship,noun,船，轮船 vi. 用船装运
高考3500词,shirt,noun,男衬衫
高考3500词,shock,verb,使震惊
高考3500词,shoe,noun,鞋
高考3500词,shoot,noun,嫩枝； 苗； 芽
高考3500词,shop,verb,买东西 n. 商店，车间
高考3500词,shore,noun,滨，岸
高考3500词,short,adjective,短的；矮的
高考3500词,shortcoming,noun,缺点，短处
高考3500词,shortly,adverb,不久
高考3500词,shorts,noun,短裤；运动短裤
高考3500词,shot,noun,射击，开枪
高考3500词,should,verb/modal,应当，应该
高考3500词,shoulder,noun,肩膀；（道路的）路肩
高考3500词,shout,noun/verb,喊，高声呼喊
高考3500词,show,noun,展示，展览（会）；演出
高考3500词,shower,noun,阵雨； 淋浴
高考3500词,shy,adjective,害羞的
高考3500词,sick,adjective,有病的，患病的；（想）呕吐
高考3500词,sickness,noun,疾病
高考3500词,side,noun,边，旁边，面，侧面
高考3500词,sideways,adverb,斜向一边的
高考3500词,sigh,verb,叹息； 叹气
高考3500词,sight,noun,情景，风景；视力
高考3500词,sightseeing,noun,游览，观光
高考3500词,sign,noun,符号，标记
高考3500词,signal,noun,信号，暗号
高考3500词,signature,noun,签名
高考3500词,significance,noun,重要性，意义
高考3500词,silence,noun,安静，沉默
高考3500词,silent,adjective,无声的，无对话的
高考3500词,silk,noun,（蚕）丝，丝织品
高考3500词,silly,adjective,傻的，愚蠢的
高考3500词,silver,noun,银
高考3500词,similar,adjective,相似的，像
高考3500词,simple,adjective,简单的，简易的
高考3500词,simply,adverb,简单地，（加强语气）的确
高考3500词,since,adverb,从那时以来
高考3500词,sincerely,adverb,真诚地
高考3500词,singer,noun,歌唱家，歌手
高考3500词,single,adjective,单一的，单个的
高考3500词,sink,noun,洗涤槽；污水槽
高考3500词,sir,noun,先生；阁下
高考3500词,sister,noun,姐；妹
高考3500词,situation,noun,形势，情况
高考3500词,six,numeral,六
高考3500词,size,noun,尺寸，大小
高考3500词,skate,verb,溜冰，滑冰
高考3500词,skateboard,noun,冰鞋，滑板
高考3500词,ski,noun/verb,滑雪板；滑雪
高考3500词,skill,noun,技能，技巧
高考3500词,skin,noun,皮，皮肤；兽皮
高考3500词,skip,verb,蹦蹦跳跳；跳绳
高考3500词,skirt,noun,女裙
高考3500词,sky,noun,天；天空
高考3500词,skyscraper,noun,摩天楼
高考3500词,slave,noun,奴隶
高考3500词,slavery,noun,奴隶制度
高考3500词,sleep,noun,睡觉
高考3500词,sleeve,noun,袖子，袖套
高考3500词,slice,noun,片，切面（薄）片
高考3500词,slide,noun,幻灯片，滑道 v. 滑行，滑动
高考3500词,slight,adjective,轻微的，细小的
高考3500词,slightly,adverb,轻微地，细小地
高考3500词,slim,adjective,苗条的，纤细地
高考3500词,slip,noun,片，条，纸片，纸条
高考3500词,slow,adverb,慢慢地，缓慢地
高考3500词,small,adjective,小的，少的
高考3500词,smart,adjective,灵巧的，伶俐的；
高考3500词,smile,noun/verb,微笑
高考3500词,smoke,noun,烟 v. 冒烟；吸烟
高考3500词,smooth,adjective,光滑的； 平坦的
高考3500词,snake,noun,蛇 v. 蛇般爬行；蜿蜒行进
高考3500词,sneaker,noun,（复）轻便运动鞋（美）
高考3500词,sneeze,verb,打喷嚏
高考3500词,snow,noun,雪 vi. 下雪
高考3500词,snowy,adjective,雪(白)的；下雪的；
高考3500词,so,adverb,如此， conj. 因此，所以
高考3500词,soap,noun,肥皂
高考3500词,sob,noun/verb,抽泣，啜泣
高考3500词,soccer,noun,英式足球
高考3500词,social,adjective,社会的；社交的
高考3500词,socialism,noun,社会主义
高考3500词,society,noun,社会
高考3500词,sock,noun,短袜
高考3500词,sofa,noun,（长）沙发
高考3500词,soft,adjective,软的，柔和的
高考3500词,soil,noun,土壤，土地
高考3500词,soldier,noun,士兵，战士
高考3500词,solid,adjective,结实的，固体的 n. 固体
高考3500词,some,adjective,一些，若干；有些；某一
高考3500词,somehow,adverb,不知何故
高考3500词,somebody,pronoun,某人；有人；有名气的人
高考3500词,someone,pronoun,某一个人
高考3500词,something,pronoun,某事；某物
高考3500词,sometimes,adverb,有时
高考3500词,somewhere,adverb,在某处
高考3500词,son,noun,儿子
高考3500词,song,noun,歌唱；歌曲
高考3500词,soon,adverb,不久，很快，一会儿
高考3500词,sorrow,noun,悲伤，悲痛
高考3500词,sorry,adjective,对不起，抱歉；难过的
高考3500词,sort,verb,把……分类， n. 种类，类别
高考3500词,soul,noun,灵魂；心灵；气魄
高考3500词,sound,verb,听起来；发出声音n. 声音
高考3500词,soup,noun,汤
高考3500词,sour,adjective,酸的，馊的
高考3500词,south,adjective,南(方)的；向南的
高考3500词,southern,adjective,南部的，南方的
高考3500词,"sow (sowed, sown 或",,ed) vt. 播种
高考3500词,space,noun,空间
高考3500词,Spanish,adjective,西班牙人的
高考3500词,spare,adjective,空闲的，多余的，剩余的
高考3500词,speaker,noun,演讲人，演说家
高考3500词,specific,adjective,"明确的,具体的,独特的"
高考3500词,special,adjective,特别的，专门的
高考3500词,specialist,noun,（医学）专家
高考3500词,speech,noun,演讲
高考3500词,speed,noun,速度 v. （使）加速
高考3500词,spell,verb,拼写
高考3500词,spelling,noun,拼写，拼读
高考3500词,spirit,noun,精神
高考3500词,splendid,adjective,灿烂的，辉煌的；极好的
高考3500词,split,verb,撕开； 切开
高考3500词,spoken,adjective,口语的
高考3500词,spokesman,noun,发言人
高考3500词,sponsor,noun,赞助者，赞助商
高考3500词,spoonful,noun,一匙（的量）
高考3500词,sport,noun,体育运动，锻炼；(复，英)运动会
高考3500词,spot,noun,污点；场所 v. 沾上污渍，弄脏
高考3500词,spread,verb,延伸； 展开
高考3500词,spring,noun,春天，春季
高考3500词,spring,noun,泉水，泉
高考3500词,square,noun,广场 a. 平方的；方形的
高考3500词,squeeze,noun,挤压，v.压榨
高考3500词,stable,adjective,稳固的，牢固的
高考3500词,staff,noun,全体职工（雇员
高考3500词,stage,noun,舞台；阶段
高考3500词,stair,noun,楼梯
高考3500词,stamp,noun,邮票
高考3500词,stand,noun,站；立；立场；地位；台；摊
高考3500词,standard,noun/adjective,标准（的）
高考3500词,star,noun,星，恒星
高考3500词,stare,verb,盯，凝视
高考3500词,start,verb,开始，着手；出发
高考3500词,starve,verb,饿死
高考3500词,state,noun,状态； 情形；国家，州
高考3500词,statement,noun,声明，陈诉，说法
高考3500词,statesman,noun,政治家
高考3500词,station,noun,站，所，车站；电台
高考3500词,statistics,noun,统计数字，统计资料，统计学
高考3500词,stay,noun/verb,停留，逗留，呆
高考3500词,steam,noun,汽，水蒸气
高考3500词,steel,noun,钢，钢铁
高考3500词,steep,adjective,险峻的； 陡峭的
高考3500词,step,noun,脚步，台阶 vi. 走；
高考3500词,still,adjective,不动的，平静的 ad. 仍然，还
高考3500词,stocking,noun,长统袜
高考3500词,stomach,noun,胃，胃部
高考3500词,stone,noun,石头，石料
高考3500词,stop,noun,停；（停车）站 v. 停，停止，阻止
高考3500词,storage,noun,贮藏； 储存
高考3500词,store,noun,商店 vt. 储藏，存储
高考3500词,storm,noun,风暴，暴（风）雨
高考3500词,story,noun,故事，小说
高考3500词,stove,noun,火炉，煤炉，电炉
高考3500词,straight,adjective,一直的，直的 ad. 直地
高考3500词,Straightforward,adjective,正直的，坦率的
高考3500词,strait,noun,海峡
高考3500词,strange,adjective,奇怪的，奇特的，陌生的
高考3500词,stranger,noun,陌生人，外人
高考3500词,straw,noun,稻草
高考3500词,strawberry,noun,草莓
高考3500词,stream,noun,小河； 溪流
高考3500词,street,noun,街，街道
高考3500词,strength,noun,力量，力气
高考3500词,stress,noun,精神压力，心理负担 v. 强调，重读
高考3500词,strict,adjective,严格的，严密的
高考3500词,strike,verb,（钟）鸣；敲（响）；罢工
高考3500词,"strike (struck,",,struck 或stricken)
高考3500词,string,noun,细绳，线，带
高考3500词,strong,adjective,强(壮)的；坚固的；坚强的
高考3500词,struggle,verb,斗争
高考3500词,student,noun,学生
高考3500词,studio,noun,工作室，演播室
高考3500词,study,verb,学习；研究 n. 书房
高考3500词,style,noun,方式，作风，款式
高考3500词,stupid,adjective,愚蠢的，笨的
高考3500词,subject,noun,题目；主题
高考3500词,subjective,adjective,主观的
高考3500词,substitute,verb,代替，取代
高考3500词,succeed,verb,成功
高考3500词,success,noun,成功
高考3500词,successful,adjective,成功的
高考3500词,such,adverb,那么
高考3500词,sudden,adjective,突然的
高考3500词,suddenly,adverb,突然
高考3500词,suffer,verb,受苦，遭受
高考3500词,suffering,noun,痛苦，苦难
高考3500词,sugar,noun,糖
高考3500词,suggest,verb,建议，提议
高考3500词,suggestion,noun,建议
高考3500词,suit,verb,适合 n. 一套（衣服）
高考3500词,suite,noun,套间；组曲
高考3500词,suitable,adjective,合适的，适宜的
高考3500词,suitcase,noun,（旅行用）小提箱
高考3500词,summary,noun,摘要，概要
高考3500词,summer,noun,夏天，夏季
高考3500词,sun,noun,太阳，阳光
高考3500词,sunburnt,adjective,晒黑的
高考3500词,Sunday,noun,星期日
高考3500词,sunglasses,noun,太阳眼镜，墨镜
高考3500词,sunlight,noun,日光，阳光
高考3500词,sunny,adjective,晴朗的；阳光充足的
高考3500词,sunset,noun,日落(时分)
高考3500词,sunshine,noun,阳光
高考3500词,supermarket,noun,超级市场
高考3500词,supper,noun,晚餐，晚饭
高考3500词,superior,adjective,较高的 n. 上级
高考3500词,supply,verb/noun,供给，供应
高考3500词,support,verb/noun,支持，赞助
高考3500词,suppose,verb,猜想，假定，料想
高考3500词,sure,adjective,确信，肯定，一定，当然
高考3500词,surface,noun,表面
高考3500词,surgeon,noun,外科医生
高考3500词,surprise,verb,使惊奇 n. 惊奇，诧异
高考3500词,surround,verb,围绕； 包围
高考3500词,surrounding,adjective,周围的
高考3500词,survival,noun,存活，幸存
高考3500词,survive,verb,生存，存活，幸免于难
高考3500词,suspect,noun,犯罪嫌疑人v.怀疑
高考3500词,swallow,verb,吞下；咽下
高考3500词,sweat,noun,汗，汗水
高考3500词,sweater,noun,厚运动衫，毛衣
高考3500词,sweep,verb,扫除，扫
高考3500词,sweet,noun,甜食；蜜饯；甜点； a.甜的
高考3500词,swift,adjective,快的，迅速的
高考3500词,swim,noun,游泳，游
高考3500词,swing,verb,挥舞，摆动 n. 秋千
高考3500词,sword,noun,剑，刀
高考3500词,symbol,noun,象征
高考3500词,sympathy,noun,同情
高考3500词,symptom,noun,症状
高考3500词,system,noun,体系； 系统
高考3500词,table,noun,桌子，表格
高考3500词,table tennis,noun,乒乓球
高考3500词,tail,noun,(动物的)尾巴
高考3500词,tailor,noun,裁缝
高考3500词,tale,noun,"故事, 传说"
高考3500词,talk,noun/verb,谈话，讲话，交谈
高考3500词,tall,adjective,高的
高考3500词,tank,noun,储水容量；坦克
高考3500词,tap,noun,（自来水、煤气等的）龙头
高考3500词,tape,noun,磁带；录音带
高考3500词,task,noun,"任务, 工作"
高考3500词,taste,noun,"品尝, 尝味 vt. 品尝, 尝味"
高考3500词,tasty,adjective,味道好的
高考3500词,tax,noun,税，税款
高考3500词,taxi,noun,出租汽车
高考3500词,tea,noun,茶；茶叶
高考3500词,teach,verb,教书，教
高考3500词,teacher,noun,教师，教员
高考3500词,Taxpayer,noun,纳税人
高考3500词,team,noun,队，组
高考3500词,teamwork,noun,合作，协同工作
高考3500词,tear,noun,"眼泪 tear2 v. 扯破, 撕开"
高考3500词,technical,adjective,技术的，工艺的
高考3500词,technique,noun,技术； 技巧，方法
高考3500词,technology,noun,技术
高考3500词,teenager,noun,（13～19岁的）青少年
高考3500词,telegram,noun,电报
高考3500词,telegraph,verb,(拍) 电报
高考3500词,telephone,verb,打电话 n. 电话
高考3500词,telescope,noun,望远镜
高考3500词,television,noun,电视
高考3500词,temperature,noun,温度
高考3500词,temple,noun,庙宇，寺院
高考3500词,temporary,adjective,短暂的，暂时的
高考3500词,tennis,noun,网球
高考3500词,ten,numeral,十
高考3500词,trend,verb,倾向，趋于
高考3500词,tendency,noun,倾向，偏好，性情
高考3500词,tense,adjective,心烦意乱的，紧张的
高考3500词,tension,noun,紧张局势，矛盾
高考3500词,tent,noun,帐篷
高考3500词,term,noun,学期；术语；条款；项
高考3500词,terminal,adjective,（火车，汽车等）终点站
高考3500词,terrible,adjective,可怕的；糟糕的
高考3500词,terrify,verb,使人感到恐怖
高考3500词,terror,noun,恐惧，惊恐
高考3500词,test,verb/noun,"测试, 考查，试验"
高考3500词,text,noun,文本，课文
高考3500词,textbook,noun,课本，教科书
高考3500词,than,conjunction,比
高考3500词,thank,verb,感谢n. （复）感谢，谢意
高考3500词,thankful,adjective,感谢的，感激的
高考3500词,that,adjective/pronoun,那，那个
高考3500词,the,article,这（那）个
高考3500词,theft,noun,盗窃案
高考3500词,their,pronoun,他(或她、它)们的
高考3500词,theirs,pronoun,他（或她、它）们的
高考3500词,them,pronoun,他/她/它们（宾格）
高考3500词,theme,noun,主题
高考3500词,themselves,pronoun,他/她/它们自己
高考3500词,then,adverb,然后；那么
高考3500词,theory,noun,理论
高考3500词,there,interjection/noun,那里，那儿
高考3500词,therefore,adverb,因此，所以
高考3500词,these,adjective/pronoun,这些
高考3500词,they,pronoun,他（她）们；它们；人们
高考3500词,thick,adjective,厚的
高考3500词,thin,adjective,薄的；瘦的；稀的
高考3500词,thing,noun,东西；(复)物品，事件
高考3500词,thinking,noun,思索； 见解； 想法
高考3500词,third,numeral,第三
高考3500词,thirst,noun,渴； 口渴
高考3500词,thirsty,adjective,渴
高考3500词,thirteen,numeral,十三
高考3500词,thirty,numeral,三十
高考3500词,this,adjective/pronoun,这，这个
高考3500词,thorough,adjective,彻底的
高考3500词,those,adjective/pronoun,那些
高考3500词,though,conjunction,虽然，可是
高考3500词,thought,noun,思考，思想 ；念头
高考3500词,thousand,numeral,千
高考3500词,thread,noun,线
高考3500词,three,numeral,三
高考3500词,thrill,,n/ v. 兴奋，激动
高考3500词,throat,noun,喉咙
高考3500词,through,preposition,穿（通）过；
高考3500词,throughout,preposition,遍及，贯穿
高考3500词,throw,verb,投，掷，扔
高考3500词,thunder,noun/verb,雷声，打雷
高考3500词,Thursday,noun,星期四
高考3500词,thus,adverb,这样； 因而
高考3500词,ticket,noun,票；卷
高考3500词,tidy,adjective,干净的 vt. 弄整洁，弄干净
高考3500词,tie,verb,（用绳，线）系，拴 n. 领带
高考3500词,tiger,noun,老虎
高考3500词,tight,adjective,紧的
高考3500词,till,conjunction/preposition,直到，直到……为止
高考3500词,time,noun,时间；时期；钟点；
高考3500词,timetable,noun,时间表；（学校）课表
